Genre,RecordOrigin,RecordCreationDate,RecordIdentifier,Roll
Article in journal,u1coq1jm,2023-03-01,1740462,KTHB
Article in journal,u1coq1jm,2023-03-01,1740480,KTHB
Article in journal,u1coq1jm,2023-03-01,1740360,KTHB
Article in journal,u1coq1jm,2023-03-01,1740396,KTHB
Article in journal,u1coq1jm,2023-03-01,1740486,KTHB
Article in journal,u1coq1jm,2023-03-01,1740366,KTHB
Article in journal,u1coq1jm,2023-03-01,1740371,KTHB
Article in journal,u1coq1jm,2023-03-01,1740484,KTHB
Article (review/survey),u1coq1jm,2023-03-01,1740362,KTHB
Article in journal,u1coq1jm,2023-03-01,1740441,KTHB
Article in journal,u1coq1jm,2023-03-01,1740363,KTHB
Conference paper,u1qt42vq,2023-03-02,1740921,okänd
Article in journal,u1ymswuh,2023-03-02,1740899,KTHB
Article in journal,u1ymswuh,2023-03-02,1741044,KTHB
Article in journal,u1qt42vq,2023-03-02,1740936,okänd
Article in journal,u1ymswuh,2023-03-02,1740980,KTHB
Article in journal,u1ymswuh,2023-03-03,1741121,KTHB
Article in journal,u1np1q1c,2023-03-06,1741444,okänd
Article in journal,u1coq1jm,2023-03-07,1741775,KTHB
Conference paper,u1coq1jm,2023-03-07,1741759,KTHB
Article in journal,u19j6bgu,2023-03-07,1741944,okänd
Article in journal,u1mdke9r,2023-03-07,1741891,okänd
Conference paper,u1coq1jm,2023-03-07,1741756,KTHB
Conference paper,u1coq1jm,2023-03-07,1741716,KTHB
Conference paper,u1coq1jm,2023-03-07,1741814,KTHB
Article in journal,u1coq1jm,2023-03-07,1741816,KTHB
Article in journal,u1coq1jm,2023-03-07,1741744,KTHB
Conference paper,u1coq1jm,2023-03-07,1741749,KTHB
Conference paper,u1coq1jm,2023-03-07,1741753,KTHB
Conference paper,u1lc57un,2023-03-07,1741800,okänd
Article in journal,u1coq1jm,2023-03-07,1741740,KTHB
Article in journal,u1coq1jm,2023-03-07,1741761,KTHB
Article in journal,u1coq1jm,2023-03-07,1741767,KTHB
Article in journal,u1coq1jm,2023-03-07,1741733,KTHB
Article in journal,u1coq1jm,2023-03-07,1741779,KTHB
Article in journal,u1coq1jm,2023-03-07,1741773,KTHB
Article in journal,u1coq1jm,2023-03-07,1741769,KTHB
Article in journal,u1coq1jm,2023-03-07,1741776,KTHB
Article in journal,u1np1q1c,2023-03-07,1741815,okänd
Article in journal,u1coq1jm,2023-03-07,1741737,KTHB
Conference paper,u1mvohxy,2023-03-08,1742158,okänd
Article in journal,u1coq1jm,2023-03-08,1742024,KTHB
Article in journal,u129j9xq,2023-03-08,1741983,okänd
Article in journal,u1coq1jm,2023-03-08,1742042,KTHB
Article in journal,u1coq1jm,2023-03-08,1742001,KTHB
Chapter in book,u1coq1jm,2023-03-08,1742021,KTHB
Article in journal,u1coq1jm,2023-03-08,1742037,KTHB
Article in journal,u1coq1jm,2023-03-08,1742065,KTHB
Article in journal,u1coq1jm,2023-03-08,1742072,KTHB
Article in journal,u1coq1jm,2023-03-08,1742102,KTHB
Article in journal,u1coq1jm,2023-03-08,1742018,KTHB
Article in journal,u1coq1jm,2023-03-08,1742105,KTHB
Article in journal,u1coq1jm,2023-03-08,1742034,KTHB
Article in journal,u1coq1jm,2023-03-08,1742058,KTHB
Conference paper,u1mvohxy,2023-03-08,1742170,okänd
Article in journal,u1coq1jm,2023-03-08,1742028,KTHB
Book,u1523u2v,2023-03-08,1742241,okänd
Article in journal,u1coq1jm,2023-03-08,1742106,KTHB
Article in journal,u1coq1jm,2023-03-08,1742100,KTHB
Conference paper,u1wqrs7e,2023-03-09,1742423,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742378,KTHB
Conference paper,u1wqrs7e,2023-03-09,1742410,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742366,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742386,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742387,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742381,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742404,KTHB
Conference paper,u1wqrs7e,2023-03-09,1742403,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742426,KTHB
Conference paper,u1wqrs7e,2023-03-09,1742402,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742373,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742379,KTHB
Conference paper,u1mvohxy,2023-03-09,1742540,okänd
Conference paper,u1mvohxy,2023-03-09,1742542,okänd
Article in journal,u1wqrs7e,2023-03-09,1742412,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742395,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742382,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742400,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742367,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742384,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742390,KTHB
Article in journal,u159wt1z,2023-03-09,1742530,okänd
Article in journal,u1wqrs7e,2023-03-09,1742399,KTHB
Conference paper,u1mvohxy,2023-03-09,1742541,okänd
Article in journal,u1wqrs7e,2023-03-09,1742416,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742420,KTHB
Article in journal,u1wqrs7e,2023-03-09,1742372,KTHB
Article in journal,u19j6bgu,2023-03-10,1742633,okänd
Article in journal,u19j6bgu,2023-03-10,1742743,okänd
Article in journal,u19j6bgu,2023-03-10,1742629,okänd
Article in journal,u1z7ci36,2023-03-10,1742580,okänd
Article in journal,u19j6bgu,2023-03-10,1742626,okänd
Article in journal,u1y14qfh,2023-03-13,1743059,okänd
Chapter in book,u18u3g0g,2023-03-13,1742862,okänd
Conference paper,u16py18r,2023-03-13,1743092,okänd
Article in journal,u1coq1jm,2023-03-14,1743221,KTHB
Book,u1fuh4q2,2023-03-14,1743301,okänd
Conference paper,u1u2q883,2023-03-14,1743146,okänd
Article in journal,u19j6bgu,2023-03-14,1743311,okänd
Article in journal,u1coq1jm,2023-03-14,1743169,KTHB
Article in journal,u1f3mm7k,2023-03-14,1743141,okänd
Article in journal,u19j6bgu,2023-03-14,1743304,okänd
Article in journal,u16325c5,2023-03-14,1743232,okänd
Article in journal,u1coq1jm,2023-03-14,1743163,KTHB
Article in journal,u12rc2ga,2023-03-14,1743214,okänd
Article in journal,u19j6bgu,2023-03-14,1743344,okänd
Conference paper,u12rf6rn,2023-03-15,1743490,okänd
Article in journal,u1coq1jm,2023-03-15,1743498,KTHB
Article in journal,u12rf6rn,2023-03-15,1743463,okänd
Article in journal,u1ymswuh,2023-03-15,1743446,KTHB
Article in journal,u1ymswuh,2023-03-15,1743449,KTHB
Article in journal,u1ymswuh,2023-03-15,1743427,KTHB
Conference paper,u12rf6rn,2023-03-15,1743481,okänd
Article in journal,u1wqrs7e,2023-03-15,1743540,KTHB
Article in journal,u1ymswuh,2023-03-15,1743394,KTHB
Article in journal,u1ymswuh,2023-03-15,1743395,KTHB
Article in journal,u12rf6rn,2023-03-15,1743465,okänd
Conference paper,u12rf6rn,2023-03-15,1743489,okänd
Article in journal,u1ymswuh,2023-03-15,1743430,KTHB
Article in journal,u1wqrs7e,2023-03-15,1743547,KTHB
Article in journal,u1ymswuh,2023-03-15,1743455,KTHB
Article in journal,u1ymswuh,2023-03-15,1743397,KTHB
Conference paper,u12rf6rn,2023-03-15,1743475,okänd
Article in journal,u1ymswuh,2023-03-15,1743424,KTHB
Article in journal,u1wqrs7e,2023-03-15,1743417,KTHB
Article in journal,u1coq1jm,2023-03-15,1743514,KTHB
Article in journal,u1coq1jm,2023-03-15,1743496,KTHB
Article in journal,u1wqrs7e,2023-03-15,1743543,KTHB
Article in journal,u1ymswuh,2023-03-15,1743453,KTHB
Article in journal,u1ymswuh,2023-03-15,1743457,KTHB
Article in journal,u1wqrs7e,2023-03-15,1743538,KTHB
Article in journal,u1ymswuh,2023-03-15,1743451,KTHB
Article in journal,u1ymswuh,2023-03-15,1743392,KTHB
Article in journal,u1wqrs7e,2023-03-15,1743534,KTHB
Article in journal,u1wqrs7e,2023-03-15,1743418,KTHB
Article in journal,u1ymswuh,2023-03-15,1743393,KTHB
Article in journal,u1wqrs7e,2023-03-15,1743412,KTHB
Conference paper,u1wqrs7e,2023-03-16,1743882,KTHB
Conference paper,u1wqrs7e,2023-03-16,1743776,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743761,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743739,KTHB
Conference paper,u1wqrs7e,2023-03-16,1743874,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743795,KTHB
Conference paper,u1wqrs7e,2023-03-16,1743777,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743928,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743754,KTHB
Conference paper,u1wqrs7e,2023-03-16,1743774,KTHB
Conference paper,u1wqrs7e,2023-03-16,1743796,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743749,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743745,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743793,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743748,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743772,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743783,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743885,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743744,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743741,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743762,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743930,KTHB
Article in journal,u1ymswuh,2023-03-16,1743887,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743789,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743751,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743765,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743785,KTHB
Conference paper,u1j5dsz9,2023-03-16,1743767,okänd
Article in journal,u1wqrs7e,2023-03-16,1743780,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743878,KTHB
Article in journal,u1wqrs7e,2023-03-16,1743787,KTHB
Conference paper,u18uztyl,2023-03-17,1744123,okänd
Conference paper,u1ymswuh,2023-03-17,1744194,KTHB
Collection (editor),u1fuh4q2,2023-03-17,1744198,okänd
Conference paper,u18q3zv4,2023-03-17,1744314,okänd
Conference paper,u18uztyl,2023-03-17,1744117,okänd
Conference paper,u1ymswuh,2023-03-17,1744096,KTHB
Article in journal,u1ymswuh,2023-03-17,1744150,KTHB
Article in journal,u1ymswuh,2023-03-17,1744155,KTHB
Article in journal,u1ymswuh,2023-03-17,1744115,KTHB
Article in journal,u18q3zv4,2023-03-17,1744307,okänd
Article in journal,u1ymswuh,2023-03-17,1744195,KTHB
Article in journal,u1bc9kv8,2023-03-17,1744140,okänd
Article in journal,u1ymswuh,2023-03-17,1744196,KTHB
Article in journal,u1gyp8gh,2023-03-17,1744276,okänd
Conference paper,u17g4mvc,2023-03-19,1744402,okänd
Article in journal,u1coq1jm,2023-03-20,1744455,KTHB
Conference paper,u1coq1jm,2023-03-20,1744450,KTHB
Conference paper,u1coq1jm,2023-03-20,1744451,KTHB
Conference paper,u1coq1jm,2023-03-20,1744509,KTHB
Conference paper,u1coq1jm,2023-03-20,1744535,KTHB
Article in journal,u19j6bgu,2023-03-20,1744750,okänd
Conference paper,u1coq1jm,2023-03-20,1744523,KTHB
Conference paper,u1coq1jm,2023-03-20,1744496,KTHB
Conference paper,u1nft8ah,2023-03-20,1744789,okänd
Article in journal,u1ymswuh,2023-03-20,1744501,KTHB
Conference paper,u1coq1jm,2023-03-20,1744527,KTHB
Conference paper,u1coq1jm,2023-03-20,1744494,KTHB
Conference paper,u1coq1jm,2023-03-20,1744498,KTHB
Conference paper,u1coq1jm,2023-03-20,1744487,KTHB
Conference paper,u1coq1jm,2023-03-20,1744567,KTHB
Conference paper,u1coq1jm,2023-03-20,1744484,KTHB
Article in journal,u1coq1jm,2023-03-20,1744571,KTHB
Article in journal,u1coq1jm,2023-03-20,1744457,KTHB
Article in journal,u1coq1jm,2023-03-20,1744555,KTHB
Article in journal,u1coq1jm,2023-03-20,1744521,KTHB
Article in journal,u1ymswuh,2023-03-20,1744765,KTHB
Article in journal,u1coq1jm,2023-03-20,1744507,KTHB
Article in journal,u1coq1jm,2023-03-20,1744446,KTHB
Article in journal,u1ymswuh,2023-03-20,1744764,KTHB
Article in journal,u1coq1jm,2023-03-20,1744456,KTHB
Article in journal,u1coq1jm,2023-03-20,1744548,KTHB
Article in journal,u1ymswuh,2023-03-20,1744502,KTHB
Article in journal,u1coq1jm,2023-03-20,1744557,KTHB
Conference paper,u1nft8ah,2023-03-20,1744791,okänd
Article in journal,u19j6bgu,2023-03-20,1744761,okänd
Article in journal,u1coq1jm,2023-03-20,1744492,KTHB
Article in journal,u1coq1jm,2023-03-20,1744500,KTHB
Article in journal,u1coq1jm,2023-03-20,1744547,KTHB
Article in journal,u1coq1jm,2023-03-20,1744530,KTHB
Article in journal,u1coq1jm,2023-03-20,1744489,KTHB
Article in journal,u1coq1jm,2023-03-20,1744447,KTHB
Article in journal,u1coq1jm,2023-03-21,1744850,KTHB
Conference paper,u1coq1jm,2023-03-21,1744867,KTHB
Article in journal,u1coq1jm,2023-03-21,1744864,KTHB
Article in journal,u1coq1jm,2023-03-21,1744822,KTHB
Conference paper,u1coq1jm,2023-03-21,1744869,KTHB
Article in journal,u19j6bgu,2023-03-21,1745035,okänd
Article in journal,u1wqrs7e,2023-03-21,1744830,KTHB
Conference paper,u1coq1jm,2023-03-21,1744848,KTHB
Article in journal,u1wqrs7e,2023-03-21,1744827,KTHB
Conference paper,u1nft8ah,2023-03-21,1744884,okänd
Article in journal,u1coq1jm,2023-03-21,1744843,KTHB
Article in journal,u1coq1jm,2023-03-21,1744865,KTHB
Article in journal,u1coq1jm,2023-03-21,1744847,KTHB
Article in journal,u1ymswuh,2023-03-21,1745030,KTHB
Article in journal,u1coq1jm,2023-03-21,1744825,KTHB
Article in journal,u1ymswuh,2023-03-21,1744973,KTHB
Article in journal,u19j6bgu,2023-03-21,1745017,okänd
Article in journal,u1ymswuh,2023-03-21,1745029,KTHB
Article in journal,u1coq1jm,2023-03-21,1744862,KTHB
Article in journal,u1coq1jm,2023-03-21,1744852,KTHB
Article in journal,u19j6bgu,2023-03-21,1745024,okänd
Article in journal,u1coq1jm,2023-03-21,1744844,KTHB
Article in journal,u19j6bgu,2023-03-21,1745012,okänd
Article in journal,u1coq1jm,2023-03-21,1744826,KTHB
Article in journal,u14twxju,2023-03-21,1745059,okänd
Article in journal,u1ymswuh,2023-03-21,1744971,KTHB
Article in journal,u1ymswuh,2023-03-21,1745028,KTHB
Article in journal,u1coq1jm,2023-03-21,1744845,KTHB
Article in journal,u1coq1jm,2023-03-21,1744824,KTHB
Conference paper,u1coq1jm,2023-03-22,1745112,KTHB
Article in journal,u1coq1jm,2023-03-22,1745168,KTHB
Conference paper,u1coq1jm,2023-03-22,1745128,KTHB
Conference paper,u1coq1jm,2023-03-22,1745126,KTHB
Article in journal,u1coq1jm,2023-03-22,1745131,KTHB
Article in journal,u1wqrs7e,2023-03-22,1745098,KTHB
Conference paper,u1p0bf2w,2023-03-22,1745138,okänd
Article in journal,u1coq1jm,2023-03-22,1745129,KTHB
Conference paper,u1i5wso1,2023-03-22,1745378,okänd
Article in journal,u1wqrs7e,2023-03-22,1745097,KTHB
Article in journal,u1wqrs7e,2023-03-22,1745093,KTHB
Conference paper,u1qnwwjs,2023-03-22,1745232,okänd
Article in journal,u1wqrs7e,2023-03-22,1745102,KTHB
Conference paper,u1coq1jm,2023-03-22,1745103,KTHB
Conference paper,u1coq1jm,2023-03-22,1745115,KTHB
Article in journal,u1wqrs7e,2023-03-22,1745099,KTHB
Article in journal,u1coq1jm,2023-03-22,1745134,KTHB
Article in journal,u16325c5,2023-03-23,1745426,okänd
Conference paper,u1ymswuh,2023-03-24,1745721,KTHB
Conference paper,u1ymswuh,2023-03-24,1745806,KTHB
Article in journal,u1ymswuh,2023-03-24,1745719,KTHB
Article in journal,u1ymswuh,2023-03-24,1745718,KTHB
Article in journal,u1ymswuh,2023-03-24,1745734,KTHB
Article in journal,u1ymswuh,2023-03-24,1745720,KTHB
Article in journal,u1ymswuh,2023-03-24,1745807,KTHB
Article in journal,u1ymswuh,2023-03-24,1745803,KTHB
Article in journal,u1ymswuh,2023-03-24,1745717,KTHB
Article in journal,u13grc1j,2023-03-24,1745825,okänd
Article in journal,u1en4437,2023-03-26,1745908,okänd
Conference paper,u1coq1jm,2023-03-27,1745973,KTHB
Article in journal,u1coq1jm,2023-03-27,1745970,KTHB
Article in journal,u1coq1jm,2023-03-27,1745956,KTHB
Article in journal,u1coq1jm,2023-03-27,1745951,KTHB
Article in journal,u1ymswuh,2023-03-27,1746117,KTHB
Article in journal,u1coq1jm,2023-03-27,1745959,KTHB
Conference paper,u1coq1jm,2023-03-27,1745975,KTHB
Article in journal,u1coq1jm,2023-03-27,1745968,KTHB
Article in journal,u1coq1jm,2023-03-27,1745955,KTHB
Article in journal,u1coq1jm,2023-03-27,1745961,KTHB
Conference paper,u1ymswuh,2023-03-27,1746096,KTHB
Article in journal,u1coq1jm,2023-03-27,1746097,KTHB
Article in journal,u1coq1jm,2023-03-27,1745954,KTHB
Conference paper,u1coq1jm,2023-03-27,1745981,KTHB
Conference paper,u1coq1jm,2023-03-27,1745964,KTHB
Article in journal,u1ymswuh,2023-03-27,1746103,KTHB
Article (review/survey),u1ymswuh,2023-03-27,1746059,KTHB
Article in journal,u1ymswuh,2023-03-27,1746081,KTHB
Article in journal,u1ymswuh,2023-03-27,1746058,KTHB
Article in journal,u1ymswuh,2023-03-27,1746118,KTHB
Article in journal,u1wqrs7e,2023-03-28,1746340,KTHB
Article in journal,u1coq1jm,2023-03-28,1746314,KTHB
Conference paper,u1coq1jm,2023-03-28,1746311,KTHB
Article in journal,u1coq1jm,2023-03-28,1746426,KTHB
Conference paper,u1coq1jm,2023-03-28,1746412,KTHB
Conference paper,u1coq1jm,2023-03-28,1746307,KTHB
Article in journal,u1coq1jm,2023-03-28,1746315,KTHB
Conference paper,u1wqrs7e,2023-03-28,1746331,KTHB
Article in journal,u1coq1jm,2023-03-28,1746317,KTHB
Article in journal,u1coq1jm,2023-03-28,1746303,KTHB
Conference paper,u1wqrs7e,2023-03-28,1746328,KTHB
Article in journal,u1wqrs7e,2023-03-28,1746339,KTHB
Article in journal,u1wqrs7e,2023-03-28,1746334,KTHB
Article in journal,u1coq1jm,2023-03-28,1746415,KTHB
Article in journal,u1coq1jm,2023-03-28,1746411,KTHB
Article in journal,u1z7ci36,2023-03-28,1746310,okänd
Article in journal,u1coq1jm,2023-03-28,1746419,KTHB
Article in journal,u1coq1jm,2023-03-28,1746476,KTHB
Article in journal,u1coq1jm,2023-03-28,1746466,KTHB
Article in journal,u1coq1jm,2023-03-28,1746465,KTHB
Article in journal,u1coq1jm,2023-03-28,1746414,KTHB
Article in journal,u1coq1jm,2023-03-28,1746417,KTHB
Article in journal,u1coq1jm,2023-03-28,1746474,KTHB
Article in journal,u1coq1jm,2023-03-28,1746471,KTHB
Conference paper,u1coq1jm,2023-03-29,1746749,KTHB
Article in journal,u1coq1jm,2023-03-29,1746608,KTHB
Conference paper,u1ymswuh,2023-03-29,1746673,KTHB
Article in journal,u1coq1jm,2023-03-29,1746602,KTHB
Article in journal,u1coq1jm,2023-03-29,1746619,KTHB
Article in journal,u1ymswuh,2023-03-29,1746670,KTHB
Article in journal,u1coq1jm,2023-03-29,1746751,KTHB
Article in journal,u1ymswuh,2023-03-29,1746666,KTHB
Article (review/survey),u1coq1jm,2023-03-29,1746601,KTHB
Article in journal,u1coq1jm,2023-03-29,1746622,KTHB
Article in journal,u1coq1jm,2023-03-29,1746598,KTHB
Article in journal,u1coq1jm,2023-03-29,1746599,KTHB
Article (review/survey),u1coq1jm,2023-03-29,1746645,KTHB
Article in journal,u1coq1jm,2023-03-29,1746626,KTHB
Conference paper,u148xb52,2023-03-29,1746700,okänd
Article in journal,u1ymswuh,2023-03-29,1746664,KTHB
Article in journal,u1ymswuh,2023-03-29,1746682,KTHB
Article in journal,u1coq1jm,2023-03-29,1746679,KTHB
Article in journal,u1coq1jm,2023-03-29,1746609,KTHB
Article in journal,u1coq1jm,2023-03-29,1746630,KTHB
Article in journal,u1uxx86h,2023-03-30,1747670,okänd
Article in journal,u1ymswuh,2023-03-30,1746907,KTHB
Conference paper,u14iag3o,2023-03-30,1747703,okänd
Chapter in book,u1i8jvxh,2023-03-30,1747669,KTHB
Article in journal,u1x2g4hi,2023-03-30,1747615,okänd
Article in journal,u19i299o,2023-03-30,1747737,okänd
Article in journal,u15b0ika,2023-03-30,1747496,okänd
Article in journal,u10g5e2e,2023-03-30,1747550,okänd
Article in journal,u1xp5uca,2023-03-31,1747884,okänd
Conference paper,u1xp5uca,2023-03-31,1747887,okänd
Article in journal,u1dxr4oj,2023-03-31,1747762,okänd
Conference paper,u1q9faoy,2023-03-31,1747865,okänd
Conference paper,u1xp5uca,2023-03-31,1747892,okänd
Article in journal,u1q9faoy,2023-03-31,1747835,okänd
Conference paper,u1xp5uca,2023-03-31,1747895,okänd
Book,u1rp75t5,2023-03-31,1748088,okänd
Article in journal,u1rp75t5,2023-03-31,1748086,okänd
Chapter in book,u1rp75t5,2023-03-31,1748089,okänd
Article in journal,u1rp75t5,2023-03-31,1748087,okänd
Article in journal,u1kebsac,2023-04-01,1748126,okänd
Chapter in book,u1rp75t5,2023-04-01,1748100,okänd
Collection (editor),u1rp75t5,2023-04-01,1748094,okänd
Article in journal,u14np19x,2023-04-02,1748228,okänd
Conference paper,u1coq1jm,2023-04-03,1748379,KTHB
Article in journal,u1wqrs7e,2023-04-03,1748564,KTHB
Article in journal,u1wqrs7e,2023-04-03,1748563,KTHB
Conference paper,u19j6bgu,2023-04-03,1748566,okänd
Conference paper,u1wqrs7e,2023-04-03,1748568,KTHB
Article in journal,u1wqrs7e,2023-04-03,1748561,KTHB
Conference paper,u1coq1jm,2023-04-03,1748395,KTHB
Conference paper,u1coq1jm,2023-04-03,1748434,KTHB
Conference paper,u1coq1jm,2023-04-03,1748462,KTHB
Conference paper,u1wqrs7e,2023-04-03,1748571,KTHB
Article in journal,u1coq1jm,2023-04-03,1748278,KTHB
Conference paper,u1coq1jm,2023-04-03,1748266,KTHB
Article in journal,u1wqrs7e,2023-04-03,1748575,KTHB
Article in journal,u1wqrs7e,2023-04-03,1748578,KTHB
Article in journal,u19j6bgu,2023-04-03,1748553,okänd
Conference paper,u1ma12k9,2023-04-03,1748297,okänd
Article in journal,u1coq1jm,2023-04-03,1748274,KTHB
Article in journal,u1coq1jm,2023-04-03,1748341,KTHB
Article in journal,u1coq1jm,2023-04-03,1748369,KTHB
Article in journal,u1coq1jm,2023-04-03,1748267,KTHB
Article in journal,u1coq1jm,2023-04-03,1748271,KTHB
Article in journal,u1coq1jm,2023-04-03,1748263,KTHB
Article in journal,u1i8jvxh,2023-04-03,1748281,KTHB
Article in journal,u1coq1jm,2023-04-03,1748450,KTHB
Article in journal,u19j6bgu,2023-04-03,1748586,okänd
Article in journal,u1i8jvxh,2023-04-03,1748284,KTHB
Article in journal,u1coq1jm,2023-04-03,1748474,KTHB
Article in journal,u1coq1jm,2023-04-03,1748471,KTHB
Article in journal,u1i8jvxh,2023-04-03,1748280,KTHB
Article in journal,u1i8jvxh,2023-04-03,1748285,KTHB
Article in journal,u1coq1jm,2023-04-03,1748270,KTHB
Article in journal,u1coq1jm,2023-04-03,1748414,KTHB
Article in journal,u1coq1jm,2023-04-03,1748344,KTHB
Article in journal,u1coq1jm,2023-04-03,1748392,KTHB
Article in journal,u1rp75t5,2023-04-03,1748243,okänd
Article in journal,u1coq1jm,2023-04-03,1748459,KTHB
